ride_id,trip_date,pickup_timestamp,dropoff_timestamp,driver_id,customer_id,pickup_city,drop_city,vehicle_type,payment_mode,trip_status,distance_km,fare_amount,surge_multiplier,driver_rating,customer_rating,luggage_count,fuel_type,booking_channel,load_timestamp
101279,2025-01-19,2025-01-19 09:52:00,2025-01-19 10:28:00,D2763,C21309,Mumbai,Bengaluru,Bike,Debit Card,No Show,8.27,222.07,1.0,4.0,4.0,1,EV,App,2026-06-27 14:11:35.560935
101280,2025-01-07,2025-01-07 02:41:00,2025-01-07 04:06:00,D7886,C41202,Delhi,Bengaluru,Sedan,Debit Card,Completed,39.77,121.87,2.0,3.3,4.6,4,Diesel,App,2026-06-27 14:11:35.560954
101281,2025-01-01,2025-01-01 21:13:00,2025-01-01 22:12:00,D4579,C85226,Hyderabad,Mumbai,Sedan,Debit Card,No Show,38.27,421.67,1.0,,4.5,1,Diesel,App,2026-06-27 14:11:35.560971
101282,2025-01-08,2025-01-08 05:22:00,2025-01-08 06:47:00,D4391,C94215,Pune,Delhi,Bike,Cash,Cancelled,9.21,1122.01,1.5,4.7,5.0,2,CNG,Corporate,2026-06-27 14:11:35.560988
101283,2025-01-18,2025-01-18 09:54:00,2025-01-18 10:32:00,D6854,C95672,Hyderabad,Delhi,Plane,Cash,No Show,37.79,116.67,1.2,3.3,4.2,2,CNG,Corporate,2026-06-27 14:11:35.561006
101284,2025-01-22,2025-01-22 21:31:00,2025-01-22 22:28:00,D4081,C28960,Delhi,Mumbai,Sedan,UPI,No Show,12.37,739.85,1.5,4.8,4.9,4,CNG,Corporate,2026-06-27 14:11:35.561023
101285,2025-01-18,2025-01-18 03:10:00,2025-01-18 04:06:00,D3017,C70779,Delhi,Bengaluru,Bike,Credit Card,Cancelled,25.99,1090.23,2.0,3.6,3.1,4,Petrol,Corporate,2026-06-27 14:11:35.561055
101286,2025-01-11,2025-01-11 11:39:00,2025-01-11 12:53:00,D6554,C67631,Chennai,Hyderabad,Mini,UPI,Cancelled,12.26,219.1,1.2,3.4,4.9,1,Petrol,App,2026-06-27 14:11:35.561074
101287,2025-01-06,2025-01-06 20:50:00,2025-01-06 21:23:00,D7358,C70413,Hyderabad,Chennai,SUV,Credit Card,No Show,24.22,973.92,1.2,4.6,4.6,1,Petrol,App,2026-06-27 14:11:35.561097
101288,2025-01-01,2025-01-01 05:38:00,2025-01-01 06:59:00,D4457,C15094,Bengaluru,Delhi,Bike,Credit Card,Cancelled,4.07,856.99,1.5,4.7,3.7,1,EV,App,2026-06-27 14:11:35.561120
101289,2025-01-25,2025-01-25 21:10:00,2025-01-25 22:40:00,D7431,C29101,Bengaluru,Delhi,Bike,Cash,Cancelled,24.3,1119.51,2.0,4.7,4.7,1,CNG,App,2026-06-27 14:11:35.561139
101290,2025-01-03,2025-01-03 08:02:00,2025-01-03 08:40:00,D8289,C23588,Bengaluru,Bengaluru,SUV,UPI,Completed,26.05,980.11,1.2,3.8,4.5,1,CNG,App,2026-06-27 14:11:35.561156
101291,2025-01-17,2025-01-17 19:17:00,2025-01-17 19:39:00,D8245,C26386,Chennai,Chennai,Mini,Wallet,Completed,26.56,435.32,1.2,4.1,4.0,2,Petrol,App,2026-06-27 14:11:35.561174
101292,2025-01-17,2025-01-17 01:48:00,2025-01-17 02:16:00,D2059,C78444,Chennai,Chennai,Sedan,Wallet,Completed,37.6,482.52,2.0,4.7,4.9,4,EV,App,2026-06-27 14:11:35.561191
101293,2025-01-15,2025-01-15 16:33:00,2025-01-15 17:48:00,D2345,C37616,Bengaluru,Hyderabad,Auto,Wallet,No Show,7.26,657.83,1.5,3.1,4.6,3,EV,Corporate,2026-06-27 14:11:35.561209
101294,2025-01-01,2025-01-01 03:32:00,2025-01-01 04:27:00,D4941,C99717,Mumbai,Mumbai,Sedan,Wallet,No Show,21.12,567.69,1.2,3.1,4.3,0,Petrol,Corporate,2026-06-27 14:11:35.561227
101295,2025-01-12,2025-01-12 09:10:00,2025-01-12 09:27:00,D5908,C22573,Mumbai,Bengaluru,SUV,Debit Card,No Show,20.01,173.33,1.2,4.8,3.9,3,Diesel,Corporate,2026-06-27 14:11:35.561244
101296,2025-01-27,2025-01-27 11:12:00,2025-01-27 12:07:00,D7411,C22955,Mumbai,Chennai,Bike,UPI,Cancelled,16.26,1071.12,1.2,3.8,3.5,2,Diesel,App,2026-06-27 14:11:35.561278
101297,2025-01-11,2025-01-11 19:09:00,2025-01-11 20:22:00,D4497,C22514,Bengaluru,Mumbai,Mini,Debit Card,No Show,6.2,1139.65,2.0,,4.6,3,Petrol,Corporate,2026-06-27 14:11:35.561312
101298,2025-01-20,2025-01-20 00:51:00,2025-01-20 02:18:00,D8583,C91955,Hyderabad,Chennai,Mini,Credit Card,No Show,19.39,576.94,2.0,3.5,4.6,2,CNG,Corporate,2026-06-27 14:11:35.561334
101299,2025-01-06,2025-01-06 10:38:00,2025-01-06 10:48:00,D4464,C87547,Mumbai,Mumbai,Auto,Cash,Cancelled,39.82,337.7,1.0,3.4,3.8,1,Diesel,App,2026-06-27 14:11:35.561352
101300,2025-01-10,2025-01-10 16:55:00,2025-01-10 17:41:00,D2344,C80315,Hyderabad,Chennai,Plane,Wallet,Cancelled,8.12,617.05,1.5,,3.8,3,Diesel,Corporate,2026-06-27 14:11:35.561370
101301,2025-01-10,2025-01-10 01:09:00,2025-01-10 02:33:00,D9104,C92968,Bengaluru,Mumbai,Sedan,Debit Card,Cancelled,8.49,479.11,1.2,4.0,3.6,4,EV,App,2026-06-27 14:11:35.561387
101302,2025-01-16,2025-01-16 00:44:00,2025-01-16 01:13:00,D9321,C31619,Bengaluru,Delhi,Mini,UPI,No Show,38.33,293.38,2.0,3.5,3.9,4,Diesel,Corporate,2026-06-27 14:11:35.561409
101303,2025-01-23,2025-01-23 21:17:00,2025-01-23 22:08:00,D7722,C91226,Delhi,Hyderabad,SUV,Credit Card,Cancelled,37.83,697.14,1.5,4.0,4.7,4,Diesel,App,2026-06-27 14:11:35.561441
101304,2025-01-09,2025-01-09 02:36:00,2025-01-09 03:46:00,D7649,C83696,Delhi,Bengaluru,Mini,Wallet,Completed,10.37,274.17,2.0,4.6,3.4,3,CNG,Corporate,2026-06-27 14:11:35.561521
101305,2025-01-21,2025-01-21 16:10:00,2025-01-21 16:33:00,D1769,C13972,Pune,Hyderabad,Mini,Wallet,Cancelled,26.1,557.65,1.0,3.0,3.9,1,Diesel,App,2026-06-27 14:11:35.561572
101306,2025-01-08,2025-01-08 01:56:00,2025-01-08 02:20:00,D2202,C67287,Mumbai,Bengaluru,Sedan,Credit Card,Completed,12.92,721.51,2.0,4.6,3.1,2,Petrol,App,2026-06-27 14:11:35.561597
101307,2025-01-03,2025-01-03 10:21:00,2025-01-03 11:40:00,D7806,C27744,Bengaluru,Hyderabad,Mini,Cash,Cancelled,37.3,1316.61,1.2,3.8,3.6,4,Petrol,App,2026-06-27 14:11:35.561621
101308,2025-01-12,2025-01-12 13:13:00,2025-01-12 13:46:00,D9756,C11948,Pune,Pune,Mini,UPI,Completed,34.53,1444.79,2.0,3.2,3.7,2,CNG,App,2026-06-27 14:11:35.561640
101309,2025-01-08,2025-01-08 05:50:00,2025-01-08 06:19:00,D3121,C84269,Mumbai,Pune,SUV,Wallet,No Show,23.77,185.9,1.0,3.1,4.8,2,Diesel,Corporate,2026-06-27 14:11:35.561659
101310,2025-01-28,2025-01-28 09:00:00,2025-01-28 09:36:00,D2686,C70960,Pune,Chennai,SUV,Cash,Completed,17.4,933.8,1.5,4.8,3.3,1,Petrol,App,2026-06-27 14:11:35.561676
101311,2025-01-14,2025-01-14 18:00:00,2025-01-14 19:13:00,D7882,C77383,Delhi,Chennai,Mini,Debit Card,No Show,20.23,151.74,1.2,4.7,3.0,3,Diesel,App,2026-06-27 14:11:35.561693
101312,2025-01-01,2025-01-01 19:12:00,2025-01-01 20:18:00,D7232,C58200,Hyderabad,Pune,Auto,Cash,Completed,20.61,628.15,1.0,4.7,4.8,1,EV,Corporate,2026-06-27 14:11:35.561711
101313,2025-01-25,2025-01-25 17:46:00,2025-01-25 17:51:00,D6014,C67644,Bengaluru,Chennai,SUV,Credit Card,Cancelled,8.71,240.16,2.0,3.7,4.9,1,Petrol,Corporate,2026-06-27 14:11:35.561732
101314,2025-01-26,2025-01-26 08:39:00,2025-01-26 09:45:00,D2911,C48689,Hyderabad,Delhi,SUV,Credit Card,Completed,5.19,461.01,1.0,3.8,3.0,2,Petrol,Corporate,2026-06-27 14:11:35.561754
101315,2025-01-28,2025-01-28 13:04:00,2025-01-28 14:30:00,D3582,C16460,Chennai,Chennai,Auto,UPI,Completed,35.44,1099.02,1.0,3.0,4.2,1,Petrol,App,2026-06-27 14:11:35.561772
101316,2025-01-01,2025-01-01 07:39:00,2025-01-01 08:12:00,D6632,C84676,Pune,Chennai,Bike,UPI,No Show,36.64,1212.32,1.2,5.0,4.6,3,EV,App,2026-06-27 14:11:35.561790
101317,2025-01-28,2025-01-28 20:17:00,2025-01-28 21:47:00,D9991,C92304,Delhi,Chennai,Mini,Cash,Completed,38.16,482.22,1.5,4.4,3.5,3,EV,Corporate,2026-06-27 14:11:35.561823
101318,2025-01-06,2025-01-06 07:03:00,2025-01-06 07:44:00,D3684,C18252,Pune,Hyderabad,Bike,UPI,No Show,18.92,968.93,1.0,,4.5,0,Petrol,Corporate,2026-06-27 14:11:35.561855
101319,2025-01-19,2025-01-19 04:22:00,2025-01-19 05:09:00,D3845,C77924,Delhi,Bengaluru,SUV,UPI,No Show,26.73,265.31,1.2,4.6,3.6,1,CNG,Corporate,2026-06-27 14:11:35.561877
101320,2025-01-21,2025-01-21 12:14:00,2025-01-21 13:31:00,D8729,C38622,Mumbai,Mumbai,Bike,Cash,Cancelled,22.29,773.49,2.0,3.3,4.5,4,EV,App,2026-06-27 14:11:35.561894
101321,2025-01-16,2025-01-16 01:30:00,2025-01-16 01:37:00,D8325,C40046,Mumbai,Chennai,Auto,UPI,Completed,37.78,656.57,1.5,4.5,4.5,0,Petrol,Corporate,2026-06-27 14:11:35.561911
101322,2025-01-20,2025-01-20 19:53:00,2025-01-20 20:00:00,D3021,C95506,Hyderabad,Delhi,Auto,Credit Card,Completed,19.25,993.57,1.0,3.1,3.1,0,CNG,App,2026-06-27 14:11:35.561938
101323,2025-01-12,2025-01-12 03:49:00,2025-01-12 04:28:00,D1876,C90434,Hyderabad,Hyderabad,Auto,UPI,Completed,9.0,1440.95,1.2,3.4,3.1,0,Diesel,App,2026-06-27 14:11:35.561965
101324,2025-01-23,2025-01-23 12:20:00,2025-01-23 12:42:00,D5628,C39621,Hyderabad,Bengaluru,Auto,Debit Card,No Show,7.14,1128.5,1.5,3.2,4.3,0,Diesel,App,2026-06-27 14:11:35.562133
101325,2025-01-10,2025-01-10 14:28:00,2025-01-10 15:40:00,D4386,C19889,Hyderabad,Chennai,Sedan,Credit Card,No Show,22.6,701.44,2.0,4.2,3.9,3,Petrol,App,2026-06-27 14:11:35.562177
101326,2025-01-24,2025-01-24 02:24:00,2025-01-24 03:03:00,D7965,C97327,Bengaluru,Mumbai,Mini,UPI,No Show,9.16,614.87,2.0,3.7,4.3,2,CNG,App,2026-06-27 14:11:35.562197
101327,2025-01-11,2025-01-11 13:30:00,2025-01-11 14:57:00,D1257,C93276,Chennai,Delhi,Auto,Wallet,Completed,36.25,1359.19,1.2,3.8,3.5,2,Petrol,Corporate,2026-06-27 14:11:35.562215
101328,2025-01-10,2025-01-10 07:35:00,2025-01-10 07:58:00,D6197,C18184,Mumbai,Chennai,Sedan,Credit Card,Cancelled,33.93,641.12,1.5,3.0,3.9,1,EV,App,2026-06-27 14:11:35.562246
101329,2025-01-01,2025-01-01 14:28:00,2025-01-01 14:38:00,D3866,C65409,Bengaluru,Mumbai,Mini,Wallet,Cancelled,24.85,207.75,1.5,3.0,3.3,0,Petrol,App,2026-06-27 14:11:35.562265
101330,2025-01-16,2025-01-16 17:49:00,2025-01-16 19:06:00,D4262,C69685,Chennai,Mumbai,SUV,Cash,Completed,27.17,816.54,2.0,3.8,4.2,2,CNG,Corporate,2026-06-27 14:11:35.562378
101331,2025-01-04,2025-01-04 08:55:00,2025-01-04 10:08:00,D3201,C93695,Delhi,Hyderabad,Auto,Credit Card,Completed,7.45,470.35,1.5,3.1,3.5,1,CNG,App,2026-06-27 14:11:35.562422
101332,2025-01-20,2025-01-20 13:09:00,2025-01-20 14:12:00,D4518,C10574,Hyderabad,Hyderabad,Mini,Wallet,No Show,32.51,1078.26,2.0,3.6,3.6,0,EV,App,2026-06-27 14:11:35.562463
101333,2025-01-17,2025-01-17 00:43:00,2025-01-17 02:03:00,D3496,C47787,Mumbai,Bengaluru,SUV,Cash,Completed,28.71,1094.17,1.2,3.9,3.9,0,Petrol,Corporate,2026-06-27 14:11:35.562482
101334,2025-01-05,2025-01-05 14:10:00,2025-01-05 14:57:00,D1010,C31388,Bengaluru,Bengaluru,Sedan,UPI,Cancelled,33.25,728.47,1.0,4.3,4.6,3,Petrol,App,2026-06-27 14:11:35.562507
101335,2025-01-23,2025-01-23 04:09:00,2025-01-23 05:36:00,D1870,C26476,Delhi,Hyderabad,SUV,Debit Card,Cancelled,16.74,1307.92,1.5,3.1,3.4,2,CNG,App,2026-06-27 14:11:35.562525
101336,2025-01-13,2025-01-13 10:02:00,2025-01-13 11:23:00,D7076,C22486,Delhi,Delhi,Mini,Cash,Cancelled,7.54,1123.4,1.5,4.4,3.2,3,EV,App,2026-06-27 14:11:35.562542
101337,2025-01-10,2025-01-10 04:08:00,2025-01-10 05:27:00,D5419,C44249,Chennai,Hyderabad,Auto,Credit Card,No Show,11.35,561.91,1.2,,3.4,1,EV,Corporate,2026-06-27 14:11:35.562560
101338,2025-01-14,2025-01-14 01:42:00,2025-01-14 01:53:00,D4642,C49272,Hyderabad,Pune,Bike,Wallet,No Show,12.22,602.89,1.0,3.1,3.1,1,CNG,Corporate,2026-06-27 14:11:35.562592
101338,2025-01-19,2025-01-19 03:30:00,2025-01-19 04:55:00,D8367,C19717,Pune,Pune,Bike,Cash,Cancelled,26.24,338.94,2.0,3.9,4.9,3,Diesel,Corporate,2026-06-27 14:11:35.562639
101340,2025-01-28,2025-01-28 13:22:00,2025-01-28 13:59:00,D5696,C58350,Pune,Bengaluru,Auto,Wallet,Cancelled,10.65,1154.37,1.2,3.9,3.2,1,CNG,App,2026-06-27 14:11:35.562663
101341,2025-01-23,2025-01-23 08:37:00,2025-01-23 09:19:00,D8467,C51925,Delhi,Pune,SUV,Debit Card,No Show,5.13,1238.06,1.2,4.1,4.7,4,Petrol,App,2026-06-27 14:11:35.562680
101342,2025-01-08,2025-01-08 07:52:00,2025-01-08 08:12:00,D3969,C89874,Chennai,Delhi,Auto,UPI,Cancelled,7.14,458.77,1.5,4.5,3.8,4,CNG,Corporate,2026-06-27 14:11:35.562706
101343,2025-01-05,2025-01-05 02:34:00,2025-01-05 03:27:00,D7946,C35688,Mumbai,Chennai,Auto,UPI,No Show,8.4,978.06,1.2,4.8,4.4,0,Petrol,Corporate,2026-06-27 14:11:35.562725
101344,2025-01-11,2025-01-11 12:31:00,2025-01-11 13:52:00,D5350,C18583,Chennai,Pune,Mini,Credit Card,Completed,32.2,431.09,1.0,4.6,4.9,3,Diesel,App,2026-06-27 14:11:35.562743
101345,2025-01-06,2025-01-06 22:55:00,2025-01-07 00:25:00,D8095,C86841,Hyderabad,Mumbai,Auto,Cash,No Show,17.12,800.4,2.0,4.3,4.1,1,Petrol,Corporate,2026-06-27 14:11:35.562761
101346,2025-01-28,2025-01-28 13:38:00,2025-01-28 14:45:00,D4794,C42096,Chennai,Mumbai,Auto,Wallet,No Show,15.63,1191.66,1.5,4.8,3.2,0,Petrol,App,2026-06-27 14:11:35.562778
101347,2025-01-01,2025-01-01 11:43:00,2025-01-01 12:02:00,D8040,C36115,Mumbai,Mumbai,Auto,Credit Card,No Show,14.51,195.99,1.5,3.6,3.1,4,CNG,App,2026-06-27 14:11:35.562795
101348,2025-01-27,2025-01-27 09:21:00,2025-01-27 09:34:00,D4945,C85533,Pune,Hyderabad,Bike,Cash,No Show,26.17,477.43,1.2,3.9,4.4,0,CNG,Corporate,2026-06-27 14:11:35.562813
101349,2025-01-18,2025-01-18 21:08:00,2025-01-18 22:36:00,D3665,C87621,Pune,Pune,Mini,Wallet,Completed,17.49,1465.76,1.0,4.0,3.1,3,EV,Corporate,2026-06-27 14:11:35.562831
101350,2025-01-24,2025-01-24 09:57:00,2025-01-24 10:03:00,D3433,C76462,Mumbai,Pune,Mini,Credit Card,Completed,8.8,392.89,1.0,3.5,3.2,4,EV,Corporate,2026-06-27 14:11:35.562854
101351,2025-01-12,2025-01-12 18:13:00,2025-01-12 18:53:00,D1715,C12057,Pune,Pune,Auto,UPI,Cancelled,34.28,242.55,1.0,3.1,3.6,0,CNG,App,2026-06-27 14:11:35.562880
101352,2025-01-20,2025-01-20 07:28:00,2025-01-20 07:53:00,D2683,C74899,Hyderabad,Delhi,SUV,UPI,Cancelled,37.92,555.97,1.2,4.3,3.4,0,EV,App,2026-06-27 14:11:35.562899
101353,2025-01-15,2025-01-15 07:57:00,2025-01-15 09:11:00,D3473,C56359,Delhi,Bengaluru,Mini,UPI,Cancelled,37.45,1461.22,1.2,4.0,4.4,1,Diesel,App,2026-06-27 14:11:35.562916
101354,2025-01-19,2025-01-19 13:49:00,2025-01-19 15:19:00,D8709,C86216,Delhi,Hyderabad,Auto,UPI,No Show,13.37,307.92,2.0,3.5,3.3,2,Diesel,App,2026-06-27 14:11:35.562971
101355,2025-01-06,2025-01-06 03:52:00,2025-01-06 04:13:00,D3163,C96742,Hyderabad,Pune,Mini,Debit Card,Completed,18.17,899.5,1.0,3.3,4.7,1,EV,Corporate,2026-06-27 14:11:35.563004
101356,2025-01-09,2025-01-09 07:14:00,2025-01-09 07:42:00,D6039,C41062,Pune,Hyderabad,Bike,UPI,No Show,10.86,744.23,2.0,3.3,5.0,0,Diesel,Corporate,2026-06-27 14:11:35.563038
101357,2025-01-02,2025-01-02 08:02:00,2025-01-02 08:23:00,D9073,C41455,Pune,Mumbai,Sedan,Cash,Cancelled,16.83,1335.7,2.0,3.3,4.3,0,CNG,Corporate,2026-06-27 14:11:35.563056
101358,2025-01-18,2025-01-18 02:25:00,2025-01-18 02:45:00,D3739,C18756,Chennai,Mumbai,Mini,Credit Card,Completed,7.98,386.37,1.5,5.0,4.6,3,CNG,Corporate,2026-06-27 14:11:35.563073
101359,2025-01-05,2025-01-05 04:53:00,2025-01-05 05:23:00,D4498,C77713,Bengaluru,Delhi,Auto,UPI,Cancelled,2.05,363.43,1.2,4.2,4.2,0,Diesel,Corporate,2026-06-27 14:11:35.563090
101360,2025-01-25,2025-01-25 15:09:00,2025-01-25 16:20:00,D5122,C88104,Bengaluru,Delhi,SUV,Credit Card,Completed,28.59,1419.48,2.0,5.0,4.5,4,Petrol,Corporate,2026-06-27 14:11:35.563112
101361,2025-01-09,2025-01-09 11:09:00,2025-01-09 12:33:00,D1634,C27810,Delhi,Pune,Mini,UPI,No Show,26.69,1445.32,1.0,4.0,3.8,1,EV,App,2026-06-27 14:11:35.563130
101362,2025-01-26,2025-01-26 05:07:00,2025-01-26 06:31:00,D2955,C19658,Pune,Bengaluru,SUV,Wallet,Completed,30.55,1254.7,1.2,3.2,4.8,1,EV,App,2026-06-27 14:11:35.563148
101363,2025-01-20,2025-01-20 04:03:00,2025-01-20 05:08:00,D7066,C43685,Mumbai,Mumbai,Sedan,Wallet,Cancelled,25.42,950.4,1.0,4.1,3.9,0,EV,App,2026-06-27 14:11:35.563166
101364,2025-01-09,2025-01-09 21:02:00,2025-01-09 21:23:00,D9379,C26252,Mumbai,Chennai,SUV,Wallet,Cancelled,2.78,289.69,1.2,3.7,3.0,3,Diesel,Corporate,2026-06-27 14:11:35.563183
101365,2025-01-17,2025-01-17 03:28:00,2025-01-17 04:33:00,D4963,C81839,Hyderabad,Pune,Sedan,Cash,Completed,23.31,889.6,2.0,3.6,4.5,1,Diesel,Corporate,2026-06-27 14:11:35.563201
101366,2025-01-03,2025-01-03 13:48:00,2025-01-03 13:53:00,D4187,C69421,Bengaluru,Delhi,Sedan,Debit Card,No Show,21.0,658.85,1.5,3.8,3.2,1,CNG,App,2026-06-27 14:11:35.563264
101367,2025-01-06,2025-01-06 06:32:00,2025-01-06 07:00:00,D5621,C66684,Hyderabad,Bengaluru,SUV,Cash,Cancelled,8.68,431.36,2.0,3.9,4.2,2,EV,App,2026-06-27 14:11:35.563310
101368,2025-01-12,2025-01-12 10:46:00,2025-01-12 11:47:00,D6470,C90560,Bengaluru,Bengaluru,Auto,Wallet,Completed,17.19,579.91,1.5,4.8,4.2,1,CNG,App,2026-06-27 14:11:35.563339
101369,2025-01-04,2025-01-04 14:47:00,2025-01-04 16:15:00,D6648,C43012,Mumbai,Pune,Sedan,Credit Card,Completed,3.93,798.82,2.0,3.7,5.0,0,EV,Corporate,2026-06-27 14:11:35.563367
101370,2025-01-25,2025-01-25 16:51:00,2025-01-25 16:56:00,D3052,C70933,Chennai,Chennai,Bike,UPI,Completed,25.58,1124.39,1.2,4.4,3.8,4,CNG,Corporate,2026-06-27 14:11:35.563388
101371,2025-01-27,2025-01-27 16:08:00,2025-01-27 16:18:00,D3065,C66511,Hyderabad,Bengaluru,Mini,UPI,No Show,38.21,448.94,1.0,3.6,4.4,1,Petrol,Corporate,2026-06-27 14:11:35.563410
101372,2025-01-08,2025-01-08 15:59:00,2025-01-08 17:15:00,D6048,C70720,Hyderabad,Hyderabad,Mini,Cash,Completed,15.87,561.17,1.0,4.4,3.4,2,EV,App,2026-06-27 14:11:35.563428
101373,2025-01-14,2025-01-14 01:12:00,2025-01-14 01:37:00,D9669,C79060,Delhi,Bengaluru,Bike,Credit Card,Completed,7.86,886.74,1.5,3.2,4.3,3,Petrol,App,2026-06-27 14:11:35.563452
101374,2025-01-25,2025-01-25 06:09:00,2025-01-25 06:35:00,D4515,C33649,Hyderabad,Pune,SUV,UPI,No Show,25.88,541.33,1.0,,3.1,1,CNG,Corporate,2026-06-27 14:11:35.563470
101375,2025-01-09,2025-01-09 22:48:00,2025-01-09 23:54:00,D6960,C29106,Chennai,Mumbai,SUV,Wallet,Cancelled,29.38,143.74,2.0,3.9,3.9,3,Petrol,Corporate,2026-06-27 14:11:35.563487
101376,2025-01-13,2025-01-13 12:09:00,2025-01-13 13:26:00,D7669,C44385,Mumbai,Pune,Mini,Debit Card,No Show,11.72,386.48,1.5,5.0,3.6,0,CNG,Corporate,2026-06-27 14:11:35.563505
101377,2025-01-15,2025-01-15 15:25:00,2025-01-15 16:32:00,D1422,C44090,Pune,Bengaluru,Sedan,UPI,Completed,28.93,761.74,1.2,4.9,4.9,3,EV,Corporate,2026-06-27 14:11:35.563548
101378,2025-01-27,2025-01-27 20:45:00,2025-01-27 21:35:00,D1000,C59854,Delhi,Delhi,Bike,Wallet,Cancelled,21.25,1373.9,1.0,4.9,3.5,0,Petrol,App,2026-06-27 14:11:35.563573
101379,2025-01-21,2025-01-21 19:06:00,2025-01-21 19:50:00,D8746,C88906,Chennai,Hyderabad,Mini,Cash,Cancelled,17.47,457.32,1.5,3.5,3.8,4,EV,Corporate,2026-06-27 14:11:35.563591
101380,2025-01-09,2025-01-09 00:25:00,2025-01-09 00:41:00,D5306,C67925,Hyderabad,Bengaluru,Bike,Wallet,Completed,28.11,866.91,1.5,3.2,4.4,0,Diesel,Corporate,2026-06-27 14:11:35.563608
101381,2025-01-24,2025-01-24 00:39:00,2025-01-24 02:07:00,D8028,C19314,Delhi,Chennai,Bike,Credit Card,Cancelled,7.9,428.97,1.0,3.9,4.6,1,EV,Corporate,2026-06-27 14:11:35.563627
101382,2025-01-27,2025-01-27 04:50:00,2025-01-27 05:24:00,D8974,C79020,Bengaluru,Mumbai,SUV,Wallet,No Show,24.03,207.53,1.0,3.6,4.7,4,EV,App,2026-06-27 14:11:35.563644
101383,2025-01-12,2025-01-12 15:11:00,2025-01-12 16:03:00,D3951,C28329,Bengaluru,Bengaluru,Sedan,Wallet,Cancelled,20.85,319.18,1.5,3.8,3.4,0,EV,Corporate,2026-06-27 14:11:35.563661
101384,2025-01-25,2025-01-25 09:24:00,2025-01-25 10:40:00,D8366,C46008,Pune,Delhi,Sedan,Wallet,No Show,31.38,584.58,2.0,3.2,4.3,1,Diesel,App,2026-06-27 14:11:35.563696
101385,2025-01-23,2025-01-23 18:55:00,2025-01-23 19:15:00,D9345,C31208,Hyderabad,Delhi,Auto,Cash,Completed,2.28,844.01,1.2,4.9,3.1,2,EV,Corporate,2026-06-27 14:11:35.563740
101386,2025-01-04,2025-01-04 20:09:00,2025-01-04 21:03:00,D4201,C29590,Chennai,Delhi,Auto,Wallet,Cancelled,18.74,139.13,1.2,,3.1,3,EV,App,2026-06-27 14:11:35.563758
101387,2025-01-09,2025-01-09 20:54:00,2025-01-09 21:34:00,D8008,C81336,Pune,Delhi,SUV,Debit Card,Completed,35.25,1269.02,1.5,4.0,3.2,0,CNG,Corporate,2026-06-27 14:11:35.563784
101388,2025-01-27,2025-01-27 22:02:00,2025-01-27 22:46:00,D6759,C21777,Hyderabad,Bengaluru,SUV,UPI,Completed,7.33,105.66,2.0,3.1,4.7,3,CNG,Corporate,2026-06-27 14:11:35.563802
101389,2025-01-03,2025-01-03 09:38:00,2025-01-03 09:52:00,D9338,C64659,Hyderabad,Pune,Sedan,UPI,Cancelled,8.29,864.13,1.2,4.8,,1,EV,Corporate,2026-06-27 14:11:35.563822
101390,2025-01-01,2025-01-01 07:02:00,2025-01-01 08:21:00,D7080,C97516,Bengaluru,Chennai,Mini,Debit Card,No Show,38.74,334.58,1.2,4.2,4.3,4,Diesel,App,2026-06-27 14:11:35.563846
101391,2025-01-14,2025-01-14 06:00:00,2025-01-14 07:23:00,D7167,C84400,Hyderabad,Chennai,Mini,Wallet,Completed,22.13,953.13,1.5,4.2,3.6,3,EV,App,2026-06-27 14:11:35.563865
101392,2025-01-04,2025-01-04 07:29:00,2025-01-04 08:44:00,D3555,C82587,Chennai,Bengaluru,Auto,Wallet,No Show,10.63,271.48,1.0,4.5,4.9,3,Diesel,App,2026-06-27 14:11:35.563882
101393,2025-01-12,2025-01-12 07:59:00,2025-01-12 08:59:00,D8782,C25997,Delhi,Chennai,Auto,UPI,No Show,29.75,1405.48,1.0,4.0,4.3,4,Diesel,Corporate,2026-06-27 14:11:35.563918
101394,2025-01-18,2025-01-18 15:13:00,2025-01-18 16:19:00,D8401,C55642,Bengaluru,Delhi,Sedan,Credit Card,No Show,11.82,1377.52,1.5,3.8,,0,EV,App,2026-06-27 14:11:35.563938
101395,2025-01-22,2025-01-22 16:06:00,2025-01-22 16:21:00,D4716,C71670,Mumbai,Delhi,SUV,Credit Card,Cancelled,26.88,375.8,2.0,4.0,4.1,0,Diesel,App,2026-06-27 14:11:35.563955
101396,2025-01-25,2025-01-25 10:44:00,2025-01-25 11:21:00,D3099,C71958,Hyderabad,Hyderabad,Auto,Credit Card,Completed,16.74,1035.78,1.0,3.5,3.6,0,Petrol,App,2026-06-27 14:11:35.563978
101397,2025-01-09,2025-01-09 11:27:00,2025-01-09 12:53:00,D8366,C39763,Chennai,Bengaluru,SUV,Wallet,Completed,31.97,409.97,1.2,4.7,3.1,1,Petrol,Corporate,2026-06-27 14:11:35.563996
101398,2025-01-13,2025-01-13 20:02:00,2025-01-13 21:09:00,D3644,C20382,Hyderabad,Hyderabad,SUV,UPI,Cancelled,26.75,292.54,2.0,3.5,3.9,4,EV,Corporate,2026-06-27 14:11:35.564018
