ride_id,trip_date,pickup_timestamp,dropoff_timestamp,driver_id,customer_id,pickup_city,drop_city,vehicle_type,payment_mode,trip_status,distance_km,fare_amount,surge_multiplier,driver_rating,customer_rating,luggage_count,fuel_type,booking_channel,load_timestamp
303038,2025-03-04,2025-03-04 07:11:00,2025-03-04 08:19:00,D4240,C79952,Mumbai,Chennai,Mini,Debit Card,Cancelled,9.17,169.21,1.2,3.1,,3,EV,Corporate,2026-06-27 14:11:36.900165
303039,2025-03-15,2025-03-15 02:44:00,2025-03-15 03:43:00,D3202,C52751,Delhi,Delhi,Bike,Debit Card,Cancelled,7.96,877.38,1.2,3.7,4.9,1,EV,Corporate,2026-06-27 14:11:36.900182
303040,2025-03-23,2025-03-23 15:20:00,2025-03-23 16:17:00,D5220,C77727,Mumbai,Chennai,Bike,Credit Card,Completed,15.79,484.74,1.5,3.3,3.1,3,CNG,App,2026-06-27 14:11:36.900199
303041,2025-03-26,2025-03-26 22:40:00,2025-03-26 23:01:00,D5222,C88070,Pune,Hyderabad,SUV,Wallet,No Show,26.26,1141.62,1.0,4.9,4.1,1,EV,Corporate,2026-06-27 14:11:36.900217
303042,2025-03-10,2025-03-10 00:36:00,2025-03-10 00:51:00,D6794,C90070,Mumbai,Hyderabad,Mini,Wallet,Cancelled,28.24,345.51,2.0,3.0,4.8,2,Diesel,Corporate,2026-06-27 14:11:36.900234
303043,2025-03-09,2025-03-09 21:30:00,2025-03-09 21:38:00,D7260,C13888,Pune,Pune,Bike,Credit Card,Completed,21.68,353.0,1.0,,3.0,1,CNG,App,2026-06-27 14:11:36.900254
303044,2025-03-19,2025-03-19 06:04:00,2025-03-19 07:21:00,D9793,C12141,Delhi,Bengaluru,Sedan,UPI,Completed,2.97,112.14,1.0,4.3,4.7,3,Petrol,Corporate,2026-06-27 14:11:36.900272
303045,2025-03-05,2025-03-05 00:13:00,2025-03-05 00:32:00,D6240,C87359,Pune,Mumbai,Mini,Debit Card,Cancelled,7.43,1037.97,1.5,3.7,3.6,3,Diesel,Corporate,2026-06-27 14:11:36.900289
303046,2025-03-06,2025-03-06 14:59:00,2025-03-06 15:28:00,D4171,C53323,Mumbai,Mumbai,Sedan,Credit Card,Cancelled,32.71,559.0,2.0,,3.2,4,Diesel,App,2026-06-27 14:11:36.900306
303047,2025-03-03,2025-03-03 15:12:00,2025-03-03 16:15:00,D9994,C19295,Bengaluru,Hyderabad,Bike,Credit Card,Cancelled,12.05,1175.19,1.2,3.6,3.9,3,Diesel,App,2026-06-27 14:11:36.900323
303048,2025-03-13,2025-03-13 18:55:00,2025-03-13 20:24:00,D6328,C71416,Mumbai,Mumbai,SUV,Debit Card,Completed,34.04,1118.84,1.5,4.3,3.0,3,Diesel,App,2026-06-27 14:11:36.900339
303049,2025-03-05,2025-03-05 21:00:00,2025-03-05 21:40:00,D3164,C92662,Mumbai,Mumbai,Bike,Credit Card,Cancelled,3.03,1234.6,1.2,4.6,4.3,2,Diesel,Corporate,2026-06-27 14:11:36.900358
303050,2025-03-15,2025-03-15 16:40:00,2025-03-15 17:54:00,D8820,C86419,Hyderabad,Chennai,Bike,Debit Card,Completed,28.55,693.46,2.0,4.3,3.4,4,CNG,Corporate,2026-06-27 14:11:36.900375
303051,2025-03-13,2025-03-13 17:57:00,2025-03-13 19:24:00,D8486,C81939,Chennai,Hyderabad,SUV,Wallet,No Show,12.24,313.15,2.0,4.6,3.7,2,Diesel,Corporate,2026-06-27 14:11:36.900394
303052,2025-03-09,2025-03-09 08:20:00,2025-03-09 09:15:00,D5378,C44979,Bengaluru,Delhi,Mini,Credit Card,No Show,6.27,1041.14,1.2,4.9,4.1,2,Diesel,Corporate,2026-06-27 14:11:36.900411
303053,2025-03-21,2025-03-21 05:48:00,2025-03-21 07:15:00,D5711,C78224,Chennai,Hyderabad,Auto,UPI,Cancelled,19.71,707.69,2.0,5.0,4.5,2,CNG,Corporate,2026-06-27 14:11:36.900428
303054,2025-03-05,2025-03-05 07:04:00,2025-03-05 07:46:00,D9914,C38356,Pune,Hyderabad,SUV,Cash,Completed,29.28,125.63,1.0,4.6,4.1,2,Diesel,Corporate,2026-06-27 14:11:36.900445
303055,2025-03-05,2025-03-05 03:46:00,2025-03-05 04:48:00,D9140,C61113,Delhi,Mumbai,Mini,Wallet,Cancelled,10.55,813.5,2.0,3.7,3.3,3,EV,App,2026-06-27 14:11:36.900478
303056,2025-03-05,2025-03-05 17:45:00,2025-03-05 18:04:00,D9446,C97927,Chennai,Delhi,Mini,Debit Card,Cancelled,34.17,751.56,1.0,3.5,3.1,0,CNG,Corporate,2026-06-27 14:11:36.900512
303057,2025-03-04,2025-03-04 18:04:00,2025-03-04 19:01:00,D6081,C94966,Chennai,Pune,Auto,Debit Card,No Show,12.63,550.68,1.2,3.1,3.4,3,Petrol,Corporate,2026-06-27 14:11:36.900550
303058,2025-03-09,2025-03-09 01:39:00,2025-03-09 01:58:00,D3938,C41211,Delhi,Chennai,Auto,Wallet,No Show,28.49,1377.32,1.5,4.5,4.9,2,EV,App,2026-06-27 14:11:36.900592
303059,2025-03-18,2025-03-18 02:00:00,2025-03-18 02:53:00,D6653,C43220,Hyderabad,Pune,Sedan,Cash,Cancelled,27.59,194.82,1.5,4.0,4.1,1,EV,Corporate,2026-06-27 14:11:36.900626
303060,2025-03-16,2025-03-16 02:12:00,2025-03-16 02:54:00,D9850,C52239,Bengaluru,Hyderabad,Auto,Credit Card,Completed,38.45,1443.85,1.5,3.7,4.2,4,Petrol,App,2026-06-27 14:11:36.900642
303061,2025-03-13,2025-03-13 22:59:00,2025-03-13 23:10:00,D4495,C73021,Pune,Delhi,SUV,Cash,Cancelled,39.47,508.06,1.2,3.7,5.0,3,CNG,Corporate,2026-06-27 14:11:36.900659
303062,2025-03-01,2025-03-01 19:56:00,2025-03-01 20:02:00,D4405,C99391,Pune,Hyderabad,Mini,Cash,Cancelled,3.49,1166.9,2.0,3.1,3.9,0,EV,App,2026-06-27 14:11:36.900693
303063,2025-03-07,2025-03-07 13:47:00,2025-03-07 14:04:00,D2738,C44376,Pune,Hyderabad,SUV,Wallet,Cancelled,8.93,352.52,1.5,4.2,3.5,1,EV,Corporate,2026-06-27 14:11:36.900708
303064,2025-03-15,2025-03-15 12:41:00,2025-03-15 12:58:00,D1998,C87152,Pune,Bengaluru,Bike,Wallet,Cancelled,27.16,265.93,1.2,3.9,3.5,4,Diesel,Corporate,2026-06-27 14:11:36.900742
303065,2025-03-17,2025-03-17 05:45:00,2025-03-17 05:56:00,D5793,C37788,Bengaluru,Hyderabad,Bike,Cash,Completed,14.83,1457.86,1.5,3.9,3.2,1,Petrol,Corporate,2026-06-27 14:11:36.900777
303066,2025-03-24,2025-03-24 00:18:00,2025-03-24 01:14:00,D7779,C40570,Pune,Pune,SUV,UPI,Cancelled,13.82,654.69,1.0,4.0,4.4,1,Diesel,App,2026-06-27 14:11:36.900794
303067,2025-03-20,2025-03-20 13:36:00,2025-03-20 14:35:00,D4427,C40650,Chennai,Chennai,SUV,Wallet,Completed,33.52,865.47,2.0,3.8,4.6,2,Diesel,Corporate,2026-06-27 14:11:36.900811
303068,2025-03-28,2025-03-28 11:12:00,2025-03-28 11:56:00,D9750,C86626,Mumbai,Bengaluru,Mini,UPI,Cancelled,4.02,328.93,1.2,4.8,4.0,4,EV,App,2026-06-27 14:11:36.900828
303069,2025-03-11,2025-03-11 20:30:00,2025-03-11 21:43:00,D2939,C43526,Mumbai,Mumbai,Bike,Credit Card,Completed,21.56,969.05,2.0,3.9,4.0,0,EV,App,2026-06-27 14:11:36.900845
303070,2025-03-06,2025-03-06 00:28:00,2025-03-06 01:46:00,D8516,C70430,Delhi,Bengaluru,Sedan,Debit Card,Completed,18.09,1179.65,1.2,4.9,4.1,0,CNG,App,2026-06-27 14:11:36.900862
303071,2025-03-08,2025-03-08 22:10:00,2025-03-08 22:46:00,D6543,C79439,Bengaluru,Pune,Sedan,UPI,Completed,31.12,1125.4,1.5,4.7,4.9,0,Diesel,Corporate,2026-06-27 14:11:36.900879
303072,2025-03-11,2025-03-11 10:15:00,2025-03-11 11:45:00,D6072,C77784,Bengaluru,Mumbai,Mini,Debit Card,Completed,30.73,1251.24,1.2,4.8,3.3,1,EV,App,2026-06-27 14:11:36.900896
303073,2025-03-22,2025-03-22 12:19:00,2025-03-22 12:42:00,D2606,C82766,Bengaluru,Chennai,Sedan,Credit Card,No Show,12.19,492.42,1.5,4.5,4.4,3,Petrol,Corporate,2026-06-27 14:11:36.900915
303074,2025-03-18,2025-03-18 09:27:00,2025-03-18 09:46:00,D4230,C93466,Mumbai,Hyderabad,Plane,Cash,No Show,6.36,779.43,1.5,4.7,4.4,1,CNG,Corporate,2026-06-27 14:11:36.900931
303075,2025-03-11,2025-03-11 13:59:00,2025-03-11 14:57:00,D1001,C28385,Delhi,Pune,SUV,UPI,No Show,3.83,1309.69,1.0,3.5,3.2,1,Petrol,Corporate,2026-06-27 14:11:36.900950
303076,2025-03-02,2025-03-02 00:24:00,2025-03-02 01:48:00,D6019,C76993,Hyderabad,Mumbai,SUV,Wallet,No Show,12.81,593.04,1.5,4.9,3.3,2,EV,App,2026-06-27 14:11:36.900988
303077,2025-03-17,2025-03-17 17:36:00,2025-03-17 17:47:00,D9726,C33706,Chennai,Mumbai,SUV,Wallet,Cancelled,5.31,275.88,1.5,3.0,3.8,4,Diesel,Corporate,2026-06-27 14:11:36.901019
303078,2025-03-20,2025-03-20 17:32:00,2025-03-20 17:50:00,D5941,C86993,Delhi,Mumbai,Sedan,Credit Card,Cancelled,34.07,1415.1,2.0,3.6,4.9,2,Petrol,Corporate,2026-06-27 14:11:36.901038
303078,2025-03-18,2025-03-18 02:01:00,2025-03-18 02:17:00,D8750,C88660,Chennai,Mumbai,Sedan,Wallet,No Show,14.15,880.37,1.5,5.0,3.9,1,Diesel,App,2026-06-27 14:11:36.901057
303080,2025-03-25,2025-03-25 22:52:00,2025-03-25 23:18:00,D3143,C30686,Bengaluru,Bengaluru,Bike,Debit Card,Cancelled,39.63,1193.65,2.0,4.0,3.5,2,Diesel,App,2026-06-27 14:11:36.901073
303081,2025-03-15,2025-03-15 02:13:00,2025-03-15 03:23:00,D5740,C42563,Bengaluru,Mumbai,Sedan,Cash,Completed,1.5,751.97,1.2,3.1,4.4,0,EV,App,2026-06-27 14:11:36.901092
303082,2025-03-05,2025-03-05 11:51:00,2025-03-05 13:05:00,D7803,C64442,Hyderabad,Hyderabad,Mini,Wallet,Completed,32.08,1492.49,2.0,3.8,3.6,1,CNG,App,2026-06-27 14:11:36.901109
303083,2025-03-21,2025-03-21 19:52:00,2025-03-21 21:14:00,D3535,C82807,Delhi,Hyderabad,SUV,Cash,Cancelled,10.4,1389.12,1.0,4.5,3.8,4,EV,Corporate,2026-06-27 14:11:36.901126
303084,2025-03-23,2025-03-23 06:21:00,2025-03-23 07:01:00,D5882,C55111,Hyderabad,Pune,Sedan,Debit Card,No Show,20.69,768.89,1.0,4.7,3.4,2,Petrol,App,2026-06-27 14:11:36.901143
303085,2025-03-03,2025-03-03 03:04:00,2025-03-03 04:25:00,D8082,C38757,Delhi,Chennai,Sedan,Credit Card,Completed,8.8,1059.35,1.2,3.6,3.7,4,Diesel,Corporate,2026-06-27 14:11:36.901166
303086,2025-03-21,2025-03-21 05:25:00,2025-03-21 05:55:00,D6874,C65867,Chennai,Hyderabad,Mini,Credit Card,No Show,14.81,582.41,2.0,3.6,4.6,1,Petrol,Corporate,2026-06-27 14:11:36.901184
303087,2025-03-27,2025-03-27 23:00:00,2025-03-27 23:56:00,D9896,C22073,Delhi,Delhi,Auto,Credit Card,No Show,14.88,1003.97,1.2,4.3,3.4,2,EV,Corporate,2026-06-27 14:11:36.901202
303088,2025-03-08,2025-03-08 04:50:00,2025-03-08 05:17:00,D5435,C73506,Pune,Bengaluru,Bike,Wallet,Cancelled,32.48,143.21,1.5,4.3,4.7,1,Diesel,Corporate,2026-06-27 14:11:36.901219
303089,2025-03-06,2025-03-06 11:19:00,2025-03-06 12:09:00,D7879,C98489,Pune,Bengaluru,Mini,Cash,Completed,30.58,694.53,1.5,3.0,4.3,4,Diesel,Corporate,2026-06-27 14:11:36.901236
303090,2025-03-07,2025-03-07 01:06:00,2025-03-07 01:25:00,D8103,C20241,Hyderabad,Mumbai,Auto,Wallet,Cancelled,4.61,1367.84,2.0,4.4,4.5,1,Petrol,App,2026-06-27 14:11:36.901254
303091,2025-03-10,2025-03-10 18:48:00,2025-03-10 19:29:00,D3907,C73646,Mumbai,Bengaluru,Auto,UPI,Completed,30.08,1028.91,2.0,4.9,3.2,3,Petrol,App,2026-06-27 14:11:36.901288
303092,2025-03-15,2025-03-15 11:13:00,2025-03-15 12:36:00,D9656,C47757,Bengaluru,Pune,Auto,Wallet,Completed,10.68,201.09,1.2,4.2,4.4,3,CNG,App,2026-06-27 14:11:36.901316
303093,2025-03-24,2025-03-24 00:04:00,2025-03-24 00:30:00,D7884,C37431,Bengaluru,Delhi,SUV,Wallet,No Show,17.46,206.97,1.2,4.6,4.2,4,Diesel,Corporate,2026-06-27 14:11:36.901353
303094,2025-03-14,2025-03-14 23:29:00,2025-03-15 00:40:00,D8725,C33300,Hyderabad,Mumbai,Mini,Credit Card,Cancelled,19.47,783.5,1.0,4.1,3.4,0,CNG,App,2026-06-27 14:11:36.901407
303095,2025-03-03,2025-03-03 10:13:00,2025-03-03 11:34:00,D7913,C69937,Chennai,Hyderabad,SUV,UPI,Cancelled,9.94,1043.03,1.2,4.2,4.2,3,EV,Corporate,2026-06-27 14:11:36.901447
303096,2025-03-27,2025-03-27 18:39:00,2025-03-27 19:41:00,D3954,C74290,Hyderabad,Hyderabad,Bike,Debit Card,Completed,24.11,1013.38,1.0,3.6,3.9,2,CNG,App,2026-06-27 14:11:36.901479
303097,2025-03-05,2025-03-05 16:18:00,2025-03-05 16:46:00,D2551,C75165,Chennai,Chennai,Auto,Debit Card,Completed,20.82,168.27,1.5,3.8,3.3,4,EV,App,2026-06-27 14:11:36.901530
303098,2025-03-20,2025-03-20 18:41:00,2025-03-20 20:07:00,D1776,C96825,Pune,Hyderabad,Auto,Credit Card,Cancelled,8.42,1252.09,1.0,3.5,4.2,1,Petrol,App,2026-06-27 14:11:36.901548
303099,2025-03-27,2025-03-27 04:25:00,2025-03-27 05:19:00,D5736,C44272,Chennai,Mumbai,Auto,Credit Card,No Show,6.67,127.23,2.0,4.3,4.4,0,Petrol,Corporate,2026-06-27 14:11:36.901582
303100,2025-03-12,2025-03-12 23:57:00,2025-03-13 00:56:00,D9430,C79890,Delhi,Hyderabad,Sedan,Cash,Cancelled,12.17,468.65,1.5,3.1,,1,Petrol,Corporate,2026-06-27 14:11:36.901600
303101,2025-03-06,2025-03-06 20:38:00,2025-03-06 21:06:00,D9373,C29802,Mumbai,Hyderabad,SUV,UPI,Cancelled,1.59,1307.91,1.2,4.2,3.2,0,EV,App,2026-06-27 14:11:36.901617
303102,2025-03-15,2025-03-15 19:08:00,2025-03-15 20:10:00,D7941,C52849,Hyderabad,Bengaluru,SUV,Credit Card,Cancelled,5.11,1327.97,1.0,4.1,3.8,0,EV,App,2026-06-27 14:11:36.901635
303103,2025-03-12,2025-03-12 03:19:00,2025-03-12 04:48:00,D7754,C29423,Pune,Bengaluru,SUV,Cash,Cancelled,25.49,268.22,2.0,4.2,4.6,4,Diesel,App,2026-06-27 14:11:36.901652
303104,2025-03-17,2025-03-17 15:33:00,2025-03-17 15:43:00,D1387,C43498,Delhi,Pune,Auto,Credit Card,Cancelled,27.22,376.74,2.0,4.2,4.7,2,CNG,App,2026-06-27 14:11:36.901669
303105,2025-03-15,2025-03-15 12:31:00,2025-03-15 12:43:00,D7115,C83735,Delhi,Chennai,Auto,Credit Card,Completed,34.65,261.64,1.5,3.4,3.3,2,CNG,App,2026-06-27 14:11:36.901686
303106,2025-03-10,2025-03-10 20:13:00,2025-03-10 20:51:00,D3504,C41834,Chennai,Mumbai,SUV,Credit Card,Completed,39.36,914.74,1.0,3.4,3.9,4,Petrol,App,2026-06-27 14:11:36.901702
303107,2025-03-25,2025-03-25 20:28:00,2025-03-25 20:43:00,D7706,C88075,Bengaluru,Pune,Sedan,Wallet,Cancelled,24.96,346.73,1.2,3.4,4.2,3,EV,App,2026-06-27 14:11:36.901722
303108,2025-03-10,2025-03-10 16:10:00,2025-03-10 16:58:00,D1825,C28960,Mumbai,Hyderabad,Mini,Wallet,Cancelled,2.62,963.58,1.0,4.6,3.9,1,EV,App,2026-06-27 14:11:36.901740
303109,2025-03-07,2025-03-07 08:20:00,2025-03-07 09:41:00,D9757,C80175,Hyderabad,Hyderabad,SUV,Wallet,Completed,31.61,1263.45,1.5,4.2,4.1,1,CNG,Corporate,2026-06-27 14:11:36.901757
303110,2025-03-19,2025-03-19 22:09:00,2025-03-19 22:43:00,D5189,C55878,Pune,Pune,Bike,Cash,Cancelled,37.51,1370.22,1.2,3.2,3.4,1,CNG,App,2026-06-27 14:11:36.901791
303111,2025-03-10,2025-03-10 17:15:00,2025-03-10 17:27:00,D2737,C45312,Delhi,Pune,Bike,Debit Card,Cancelled,20.53,940.92,1.5,3.9,5.0,4,CNG,Corporate,2026-06-27 14:11:36.901809
303112,2025-03-27,2025-03-27 04:39:00,2025-03-27 05:20:00,D5554,C69094,Delhi,Mumbai,Bike,Cash,Completed,26.84,967.64,1.0,4.0,4.8,0,EV,Corporate,2026-06-27 14:11:36.901826
303113,2025-03-10,2025-03-10 00:24:00,2025-03-10 01:12:00,D8807,C22848,Hyderabad,Delhi,SUV,Wallet,No Show,32.89,622.98,2.0,4.5,3.1,1,CNG,Corporate,2026-06-27 14:11:36.901843
303114,2025-03-11,2025-03-11 14:12:00,2025-03-11 15:10:00,D6133,C83647,Pune,Bengaluru,SUV,Credit Card,No Show,18.38,355.28,1.2,4.9,4.0,3,CNG,App,2026-06-27 14:11:36.901860
303115,2025-03-20,2025-03-20 14:13:00,2025-03-20 15:09:00,D2745,C79927,Pune,Mumbai,Auto,Cash,No Show,35.2,221.86,1.0,,3.8,4,Diesel,App,2026-06-27 14:11:36.901877
303116,2025-03-26,2025-03-26 20:26:00,2025-03-26 21:53:00,D3749,C78706,Pune,Bengaluru,SUV,Debit Card,Cancelled,22.1,509.63,1.0,4.7,4.0,2,Petrol,Corporate,2026-06-27 14:11:36.901914
303117,2025-03-24,2025-03-24 17:30:00,2025-03-24 17:45:00,D7923,C89275,Pune,Delhi,Auto,UPI,No Show,26.08,890.2,1.5,4.7,3.6,3,EV,App,2026-06-27 14:11:36.901948
303118,2025-03-13,2025-03-13 02:54:00,2025-03-13 03:46:00,D1627,C64083,Delhi,Hyderabad,Sedan,UPI,Completed,38.91,683.21,2.0,4.4,4.4,4,Petrol,App,2026-06-27 14:11:36.901982
303119,2025-03-11,2025-03-11 23:27:00,2025-03-12 00:43:00,D9280,C59366,Chennai,Hyderabad,Sedan,Wallet,Cancelled,4.78,1425.92,1.5,4.7,3.5,0,Diesel,App,2026-06-27 14:11:36.901999
303120,2025-03-26,2025-03-26 14:04:00,2025-03-26 14:24:00,D2420,C44395,Bengaluru,Pune,Mini,Cash,Cancelled,21.32,570.02,1.5,3.4,4.7,1,Diesel,Corporate,2026-06-27 14:11:36.902016
303121,2025-03-05,2025-03-05 02:52:00,2025-03-05 04:20:00,D6546,C17247,Bengaluru,Hyderabad,Mini,Cash,Completed,30.69,922.27,2.0,3.2,4.7,0,Petrol,Corporate,2026-06-27 14:11:36.902033
303122,2025-03-21,2025-03-21 09:18:00,2025-03-21 09:39:00,D6090,C90002,Delhi,Hyderabad,Auto,Cash,Cancelled,25.22,1145.61,1.5,4.7,4.4,3,Petrol,Corporate,2026-06-27 14:11:36.902064
303123,2025-03-21,2025-03-21 03:20:00,2025-03-21 03:47:00,D8186,C93304,Mumbai,Chennai,Mini,Wallet,Completed,39.93,841.06,2.0,4.5,3.3,4,EV,Corporate,2026-06-27 14:11:36.902096
303124,2025-03-13,2025-03-13 20:53:00,2025-03-13 21:36:00,D6254,C25025,Delhi,Pune,Sedan,Wallet,No Show,4.1,982.34,2.0,4.6,4.7,3,Petrol,Corporate,2026-06-27 14:11:36.902129
303125,2025-03-16,2025-03-16 05:58:00,2025-03-16 07:17:00,D7037,C59731,Chennai,Delhi,Bike,Wallet,No Show,34.21,209.07,1.5,3.0,4.4,1,CNG,App,2026-06-27 14:11:36.902164
303126,2025-03-25,2025-03-25 07:42:00,2025-03-25 08:41:00,D9310,C61914,Hyderabad,Chennai,Sedan,Credit Card,Cancelled,1.79,986.75,2.0,4.8,4.9,3,CNG,App,2026-06-27 14:11:36.902183
303127,2025-03-13,2025-03-13 17:57:00,2025-03-13 18:47:00,D2629,C54714,Mumbai,Chennai,Bike,UPI,Completed,35.05,1212.69,1.2,3.2,3.8,3,CNG,Corporate,2026-06-27 14:11:36.902201
303128,2025-03-22,2025-03-22 03:54:00,2025-03-22 04:19:00,D1614,C38153,Pune,Hyderabad,Bike,Credit Card,No Show,30.98,1123.08,2.0,4.4,3.8,1,CNG,Corporate,2026-06-27 14:11:36.902221
303129,2025-03-13,2025-03-13 11:18:00,2025-03-13 12:10:00,D3286,C23122,Chennai,Chennai,Sedan,Wallet,No Show,38.22,790.02,2.0,4.7,4.6,0,Diesel,App,2026-06-27 14:11:36.902239
303130,2025-03-20,2025-03-20 07:51:00,2025-03-20 08:48:00,D5610,C81399,Bengaluru,Hyderabad,Sedan,Wallet,No Show,23.4,1185.26,1.2,4.5,3.8,3,Diesel,Corporate,2026-06-27 14:11:36.902257
303131,2025-03-20,2025-03-20 07:19:00,2025-03-20 08:13:00,D9545,C85954,Mumbai,Pune,SUV,UPI,Cancelled,30.07,573.06,1.5,4.0,4.4,2,CNG,App,2026-06-27 14:11:36.902276
303132,2025-03-17,2025-03-17 10:27:00,2025-03-17 11:06:00,D7481,C57959,Delhi,Delhi,Mini,Wallet,No Show,31.16,1409.95,2.0,3.7,4.9,0,Petrol,Corporate,2026-06-27 14:11:36.902293
303133,2025-03-02,2025-03-02 08:12:00,2025-03-02 09:42:00,D4774,C36462,Delhi,Pune,Auto,Cash,Completed,35.57,944.95,1.2,5.0,3.5,3,EV,App,2026-06-27 14:11:36.902310
303134,2025-03-19,2025-03-19 08:55:00,2025-03-19 10:11:00,D8150,C74143,Pune,Pune,Bike,Cash,No Show,11.48,373.93,1.2,4.2,4.2,4,EV,Corporate,2026-06-27 14:11:36.902327
303135,2025-03-21,2025-03-21 11:21:00,2025-03-21 11:49:00,D8664,C24511,Pune,Delhi,Sedan,Wallet,Cancelled,26.51,1431.28,2.0,4.1,4.5,0,Diesel,App,2026-06-27 14:11:36.902345
303136,2025-03-07,2025-03-07 09:33:00,2025-03-07 10:41:00,D3077,C11944,Pune,Chennai,Auto,UPI,Cancelled,25.5,451.84,1.5,4.3,4.9,3,CNG,App,2026-06-27 14:11:36.902362
303137,2025-03-21,2025-03-21 21:58:00,2025-03-21 22:18:00,D8598,C39309,Pune,Bengaluru,Sedan,Debit Card,Cancelled,30.29,775.92,2.0,4.3,3.8,3,EV,App,2026-06-27 14:11:36.902380
303138,2025-03-02,2025-03-02 10:39:00,2025-03-02 11:04:00,D1677,C28893,Mumbai,Bengaluru,Mini,Debit Card,Cancelled,9.06,653.36,1.5,3.6,4.3,3,EV,Corporate,2026-06-27 14:11:36.902397
303139,2025-03-16,2025-03-16 04:02:00,2025-03-16 04:31:00,D9176,C22744,Hyderabad,Delhi,Auto,Wallet,Cancelled,27.31,1391.8,1.5,3.9,3.7,3,CNG,Corporate,2026-06-27 14:11:36.902414
303140,2025-03-26,2025-03-26 23:39:00,2025-03-27 00:48:00,D4296,C90919,Bengaluru,Hyderabad,Auto,Cash,Cancelled,4.09,113.88,1.5,4.8,3.4,1,Diesel,Corporate,2026-06-27 14:11:36.902439
303141,2025-03-08,2025-03-08 19:27:00,2025-03-08 20:06:00,D4206,C58394,Hyderabad,Mumbai,Mini,Debit Card,No Show,12.08,561.29,1.5,4.6,4.0,3,Petrol,Corporate,2026-06-27 14:11:36.902456
303142,2025-03-18,2025-03-18 08:20:00,2025-03-18 08:30:00,D7331,C65025,Pune,Pune,Sedan,UPI,Completed,28.32,138.38,1.2,4.0,4.0,2,EV,App,2026-06-27 14:11:36.902473
303143,2025-03-18,2025-03-18 21:32:00,2025-03-18 22:12:00,D6437,C35347,Mumbai,Bengaluru,Sedan,Debit Card,No Show,38.67,237.71,1.5,4.2,3.1,3,Petrol,Corporate,2026-06-27 14:11:36.902506
303144,2025-03-25,2025-03-25 22:32:00,2025-03-25 22:51:00,D4017,C22918,Chennai,Chennai,Bike,Debit Card,Completed,4.56,663.34,2.0,3.6,4.0,1,Petrol,Corporate,2026-06-27 14:11:36.902539
303145,2025-03-14,2025-03-14 07:35:00,2025-03-14 07:51:00,D6205,C71986,Delhi,Mumbai,Auto,Cash,No Show,2.09,630.49,1.0,3.8,4.6,3,CNG,Corporate,2026-06-27 14:11:36.902556
303146,2025-03-21,2025-03-21 19:03:00,2025-03-21 20:13:00,D7242,C19617,Mumbai,Bengaluru,Bike,Cash,Cancelled,5.28,1097.71,1.5,3.8,3.1,1,Diesel,App,2026-06-27 14:11:36.902589
303147,2025-03-10,2025-03-10 01:22:00,2025-03-10 01:28:00,D3428,C95090,Hyderabad,Mumbai,Mini,Cash,Completed,30.24,1418.52,1.2,3.1,4.6,2,Petrol,Corporate,2026-06-27 14:11:36.902606
303148,2025-03-09,2025-03-09 04:30:00,2025-03-09 05:24:00,D6610,C42848,Delhi,Mumbai,SUV,Wallet,Completed,6.15,796.52,1.2,3.5,4.2,0,Diesel,App,2026-06-27 14:11:36.902622
303149,2025-03-21,2025-03-21 15:27:00,2025-03-21 16:26:00,D3507,C18898,Chennai,Mumbai,Mini,UPI,Completed,37.62,1090.29,1.5,4.8,4.7,3,Diesel,App,2026-06-27 14:11:36.902655
303150,2025-03-27,2025-03-27 15:28:00,2025-03-27 16:32:00,D2600,C73485,Hyderabad,Mumbai,Bike,Debit Card,Completed,18.33,352.36,1.5,3.7,3.2,3,Diesel,App,2026-06-27 14:11:36.902670
303151,2025-03-24,2025-03-24 06:35:00,2025-03-24 07:47:00,D8325,C62503,Mumbai,Hyderabad,Mini,Debit Card,Cancelled,38.28,477.72,2.0,4.5,3.1,1,EV,App,2026-06-27 14:11:36.902701
303152,2025-03-21,2025-03-21 07:05:00,2025-03-21 07:26:00,D6213,C51850,Mumbai,Bengaluru,Auto,UPI,Cancelled,15.25,401.96,1.2,4.7,4.0,4,Petrol,Corporate,2026-06-27 14:11:36.902733
303153,2025-03-07,2025-03-07 22:17:00,2025-03-07 22:51:00,D2565,C25494,Mumbai,Bengaluru,Bike,Debit Card,Completed,3.47,131.53,1.5,3.3,4.2,3,CNG,Corporate,2026-06-27 14:11:36.902748
303154,2025-03-22,2025-03-22 16:50:00,2025-03-22 16:58:00,D8994,C51508,Pune,Bengaluru,Auto,Debit Card,Cancelled,29.94,1070.83,1.0,3.9,3.0,3,Petrol,App,2026-06-27 14:11:36.902763
303155,2025-03-17,2025-03-17 11:01:00,2025-03-17 12:04:00,D9918,C72577,Bengaluru,Delhi,Bike,Debit Card,Completed,21.35,1466.7,1.5,3.8,4.5,0,EV,App,2026-06-27 14:11:36.902777
303156,2025-03-18,2025-03-18 11:12:00,2025-03-18 11:30:00,D2099,C36139,Hyderabad,Chennai,Bike,Cash,Completed,37.99,705.69,1.2,3.6,3.3,2,CNG,Corporate,2026-06-27 14:11:36.902792
303157,2025-03-05,2025-03-05 01:56:00,2025-03-05 02:52:00,D5615,C44068,Pune,Delhi,SUV,Debit Card,No Show,11.91,146.36,1.5,3.1,4.6,1,EV,Corporate,2026-06-27 14:11:36.902825
