ride_id,trip_date,pickup_timestamp,dropoff_timestamp,driver_id,customer_id,pickup_city,drop_city,vehicle_type,payment_mode,trip_status,distance_km,fare_amount,surge_multiplier,driver_rating,customer_rating,luggage_count,fuel_type,booking_channel,load_timestamp
201902,2025-02-15,2025-02-15 09:25:00,2025-02-15 10:22:00,D4876,C43686,Mumbai,Bengaluru,SUV,Debit Card,Completed,38.75,390.45,1.0,3.3,3.6,1,CNG,App,2026-06-27 14:11:36.263696
201903,2025-02-26,2025-02-26 15:04:00,2025-02-26 15:10:00,D5352,C53363,Delhi,Bengaluru,Bike,Wallet,Completed,24.26,832.23,2.0,3.0,3.5,4,EV,Corporate,2026-06-27 14:11:36.263713
201904,2025-02-12,2025-02-12 00:16:00,2025-02-12 01:00:00,D5268,C43626,Bengaluru,Chennai,Sedan,Wallet,Cancelled,39.27,306.84,2.0,4.9,3.7,0,EV,App,2026-06-27 14:11:36.263730
201905,2025-02-14,2025-02-14 21:09:00,2025-02-14 22:13:00,D2244,C47784,Mumbai,Pune,Mini,Credit Card,No Show,14.22,1259.94,2.0,3.1,3.9,2,CNG,App,2026-06-27 14:11:36.263755
201906,2025-02-09,2025-02-09 01:47:00,2025-02-09 02:08:00,D8818,C96460,Delhi,Hyderabad,Auto,Cash,Completed,13.27,209.79,1.0,3.9,3.9,3,CNG,App,2026-06-27 14:11:36.263773
201907,2025-02-01,2025-02-01 05:04:00,2025-02-01 05:44:00,D3456,C58617,Hyderabad,Chennai,Sedan,UPI,Cancelled,31.46,705.63,2.0,3.4,3.0,1,Diesel,App,2026-06-27 14:11:36.263790
201908,2025-02-07,2025-02-07 04:04:00,2025-02-07 05:01:00,D5978,C13211,Bengaluru,Hyderabad,Mini,Debit Card,Completed,9.83,133.73,1.5,4.3,3.9,1,EV,Corporate,2026-06-27 14:11:36.263828
201909,2025-02-08,2025-02-08 23:20:00,2025-02-08 23:42:00,D7580,C85752,Bengaluru,Delhi,Mini,Credit Card,Cancelled,1.89,226.93,1.2,4.1,4.1,2,CNG,Corporate,2026-06-27 14:11:36.263854
201910,2025-02-20,2025-02-20 17:02:00,2025-02-20 18:30:00,D4674,C44238,Mumbai,Bengaluru,Sedan,UPI,No Show,30.62,134.96,1.0,3.4,3.1,3,CNG,Corporate,2026-06-27 14:11:36.263888
201911,2025-02-25,2025-02-25 12:23:00,2025-02-25 12:46:00,D4434,C58349,Delhi,Pune,SUV,Cash,Cancelled,23.37,391.67,2.0,3.5,4.4,0,CNG,App,2026-06-27 14:11:36.263921
201912,2025-02-07,2025-02-07 00:46:00,2025-02-07 02:04:00,D9746,C59896,Chennai,Hyderabad,SUV,UPI,No Show,29.11,210.93,2.0,4.3,4.4,2,CNG,App,2026-06-27 14:11:36.263957
201913,2025-02-07,2025-02-07 12:56:00,2025-02-07 13:40:00,D2256,C15404,Chennai,Hyderabad,Sedan,Wallet,Cancelled,19.67,808.56,1.5,3.3,4.1,4,CNG,Corporate,2026-06-27 14:11:36.263990
201914,2025-02-18,2025-02-18 02:46:00,2025-02-18 02:52:00,D1330,C18780,Pune,Bengaluru,Bike,Cash,No Show,4.44,340.71,1.5,4.9,4.0,1,Petrol,App,2026-06-27 14:11:36.264029
201915,2025-02-02,2025-02-02 21:53:00,2025-02-02 23:13:00,D7603,C34993,Mumbai,Chennai,Mini,UPI,No Show,9.44,1388.77,1.5,3.8,4.4,0,Diesel,App,2026-06-27 14:11:36.264059
201916,2025-02-06,2025-02-06 06:03:00,2025-02-06 06:20:00,D1843,C42304,Chennai,Pune,Bike,Credit Card,No Show,25.62,137.18,1.0,3.5,4.7,2,CNG,App,2026-06-27 14:11:36.264096
201917,2025-02-17,2025-02-17 04:35:00,2025-02-17 04:46:00,D4661,C18555,Bengaluru,Hyderabad,Bike,Cash,Cancelled,9.05,129.04,1.5,4.5,3.1,4,CNG,Corporate,2026-06-27 14:11:36.264138
201918,2025-02-03,2025-02-03 05:21:00,2025-02-03 05:51:00,D8690,C37305,Delhi,Hyderabad,Bike,Wallet,Completed,16.02,1037.52,1.0,4.4,3.3,3,CNG,App,2026-06-27 14:11:36.264172
201919,2025-02-08,2025-02-08 22:13:00,2025-02-08 23:11:00,D5555,C12427,Pune,Chennai,Bike,Cash,Cancelled,39.0,944.36,2.0,5.0,3.8,3,EV,Corporate,2026-06-27 14:11:36.264205
201920,2025-02-25,2025-02-25 12:08:00,2025-02-25 12:58:00,D7995,C82165,Hyderabad,Mumbai,SUV,Cash,No Show,27.8,1317.1,1.5,4.0,4.4,2,CNG,Corporate,2026-06-27 14:11:36.264232
201921,2025-02-05,2025-02-05 23:01:00,2025-02-05 23:12:00,D5102,C27243,Chennai,Hyderabad,SUV,Debit Card,Cancelled,13.13,222.62,1.0,4.4,3.2,0,CNG,Corporate,2026-06-27 14:11:36.264250
201922,2025-02-16,2025-02-16 11:27:00,2025-02-16 11:49:00,D2529,C98715,Hyderabad,Delhi,Bike,Wallet,Completed,25.51,583.4,1.2,5.0,4.7,3,EV,Corporate,2026-06-27 14:11:36.264282
201923,2025-02-21,2025-02-21 12:48:00,2025-02-21 12:53:00,D8421,C27021,Chennai,Delhi,SUV,Credit Card,Cancelled,7.03,953.7,1.5,4.0,4.9,0,EV,Corporate,2026-06-27 14:11:36.264315
201924,2025-02-13,2025-02-13 04:41:00,2025-02-13 05:07:00,D7059,C43322,Pune,Delhi,Bike,UPI,Cancelled,8.21,189.99,1.0,3.8,3.4,4,Diesel,Corporate,2026-06-27 14:11:36.264354
201925,2025-02-04,2025-02-04 21:40:00,2025-02-04 21:51:00,D6450,C32770,Pune,Bengaluru,Sedan,Debit Card,Completed,31.54,463.37,1.0,4.9,4.0,0,EV,App,2026-06-27 14:11:36.264380
201926,2025-02-10,2025-02-10 13:33:00,2025-02-10 13:41:00,D5618,C32807,Delhi,Hyderabad,Mini,Wallet,Cancelled,30.49,369.58,1.2,3.7,4.8,2,CNG,App,2026-06-27 14:11:36.264413
201927,2025-02-13,2025-02-13 03:11:00,2025-02-13 04:38:00,D3853,C54042,Bengaluru,Mumbai,SUV,Debit Card,Completed,26.83,927.53,1.2,3.6,3.1,0,Diesel,Corporate,2026-06-27 14:11:36.264432
201928,2025-02-04,2025-02-04 16:07:00,2025-02-04 16:59:00,D4639,C74664,Pune,Bengaluru,Sedan,UPI,Completed,33.3,1449.49,1.5,3.3,4.3,1,Diesel,App,2026-06-27 14:11:36.264457
201929,2025-02-22,2025-02-22 11:03:00,2025-02-22 12:12:00,D2651,C62208,Delhi,Pune,Bike,Wallet,Cancelled,37.22,1494.52,1.0,3.8,4.1,3,CNG,Corporate,2026-06-27 14:11:36.264494
201930,2025-02-28,2025-02-28 08:16:00,2025-02-28 08:59:00,D3074,C90311,Delhi,Bengaluru,Mini,Credit Card,Completed,29.62,314.61,2.0,4.1,3.2,4,EV,Corporate,2026-06-27 14:11:36.264513
201931,2025-02-08,2025-02-08 05:14:00,2025-02-08 06:39:00,D4458,C82692,Pune,Mumbai,SUV,Debit Card,Completed,21.8,1301.12,2.0,4.3,4.1,4,Petrol,App,2026-06-27 14:11:36.264545
201932,2025-02-07,2025-02-07 20:43:00,2025-02-07 21:02:00,D1999,C41998,Hyderabad,Bengaluru,Sedan,UPI,Completed,12.13,536.57,1.5,5.0,3.3,1,Petrol,App,2026-06-27 14:11:36.264572
201932,2025-02-27,2025-02-27 08:12:00,2025-02-27 08:34:00,D5033,C59974,Hyderabad,Hyderabad,Sedan,Wallet,Cancelled,4.99,1051.98,2.0,3.0,4.0,4,CNG,App,2026-06-27 14:11:36.264610
201934,2025-02-07,2025-02-07 08:22:00,2025-02-07 08:52:00,D2840,C60555,Pune,Bengaluru,Auto,UPI,Cancelled,23.39,114.17,1.5,4.8,3.4,1,Diesel,Corporate,2026-06-27 14:11:36.264643
201935,2025-02-03,2025-02-03 23:46:00,2025-02-04 00:22:00,D8875,C46001,Pune,Mumbai,Bike,Cash,Completed,38.08,276.33,1.2,5.0,4.3,4,CNG,App,2026-06-27 14:11:36.264662
201936,2025-02-27,2025-02-27 23:31:00,2025-02-27 23:42:00,D8497,C85522,Delhi,Pune,Auto,Wallet,No Show,39.37,507.34,1.2,3.1,4.1,4,Petrol,App,2026-06-27 14:11:36.264688
201937,2025-02-16,2025-02-16 06:56:00,2025-02-16 07:26:00,D2190,C71703,Bengaluru,Pune,Bike,Cash,Cancelled,18.64,540.27,1.2,4.0,3.3,4,EV,Corporate,2026-06-27 14:11:36.264720
201938,2025-02-13,2025-02-13 03:14:00,2025-02-13 03:47:00,D2758,C29570,Hyderabad,Delhi,Auto,Credit Card,Cancelled,9.86,1433.54,1.5,4.1,3.8,0,Diesel,Corporate,2026-06-27 14:11:36.264739
201939,2025-02-24,2025-02-24 01:48:00,2025-02-24 02:41:00,D2788,C89691,Delhi,Mumbai,Sedan,UPI,Completed,14.84,1184.04,1.0,4.1,3.8,2,Diesel,App,2026-06-27 14:11:36.264756
201940,2025-02-12,2025-02-12 04:15:00,2025-02-12 05:19:00,D3612,C89941,Mumbai,Chennai,Auto,UPI,No Show,32.22,884.88,1.5,4.0,,4,Diesel,App,2026-06-27 14:11:36.264791
201941,2025-02-14,2025-02-14 19:09:00,2025-02-14 19:23:00,D1367,C11634,Delhi,Delhi,Sedan,UPI,Cancelled,12.48,346.73,1.0,3.4,3.8,1,EV,Corporate,2026-06-27 14:11:36.264827
201942,2025-02-19,2025-02-19 02:11:00,2025-02-19 02:16:00,D3585,C33223,Mumbai,Mumbai,Auto,Wallet,Cancelled,38.83,904.5,1.2,3.8,4.9,0,CNG,App,2026-06-27 14:11:36.264871
201943,2025-02-19,2025-02-19 12:50:00,2025-02-19 14:02:00,D8331,C46352,Hyderabad,Hyderabad,Sedan,UPI,Cancelled,24.6,899.42,2.0,4.6,4.1,4,Petrol,App,2026-06-27 14:11:36.264908
201944,2025-02-04,2025-02-04 03:39:00,2025-02-04 04:34:00,D4103,C57423,Bengaluru,Hyderabad,Mini,Wallet,Cancelled,22.91,764.29,1.5,4.1,4.0,4,EV,App,2026-06-27 14:11:36.264941
201945,2025-02-25,2025-02-25 07:11:00,2025-02-25 08:13:00,D9073,C76037,Mumbai,Delhi,Sedan,Wallet,Cancelled,35.53,510.34,1.5,3.4,4.2,2,CNG,App,2026-06-27 14:11:36.264967
201946,2025-02-24,2025-02-24 00:06:00,2025-02-24 01:27:00,D5257,C80352,Pune,Mumbai,SUV,Debit Card,No Show,16.82,373.01,1.5,3.1,4.0,0,EV,App,2026-06-27 14:11:36.265002
201947,2025-02-09,2025-02-09 22:09:00,2025-02-09 23:06:00,D7469,C96398,Pune,Delhi,Auto,Cash,Cancelled,36.72,153.28,2.0,4.7,3.3,4,Diesel,Corporate,2026-06-27 14:11:36.265037
201948,2025-02-27,2025-02-27 12:37:00,2025-02-27 12:49:00,D1980,C45712,Bengaluru,Delhi,Sedan,Cash,Cancelled,5.87,978.11,1.2,3.3,3.6,1,CNG,Corporate,2026-06-27 14:11:36.265056
201949,2025-02-12,2025-02-12 15:18:00,2025-02-12 16:07:00,D4009,C82116,Delhi,Bengaluru,Mini,UPI,No Show,33.55,1222.51,1.0,4.8,3.8,2,Petrol,Corporate,2026-06-27 14:11:36.265074
201950,2025-02-02,2025-02-02 03:09:00,2025-02-02 04:23:00,D4065,C44031,Hyderabad,Chennai,Bike,Debit Card,Cancelled,23.19,385.16,2.0,3.6,3.2,0,CNG,App,2026-06-27 14:11:36.265112
201951,2025-02-05,2025-02-05 09:22:00,2025-02-05 09:38:00,D4865,C60688,Chennai,Mumbai,Mini,Debit Card,No Show,10.5,1095.15,2.0,3.3,3.3,3,CNG,App,2026-06-27 14:11:36.265161
201952,2025-02-12,2025-02-12 08:20:00,2025-02-12 09:48:00,D4299,C91432,Delhi,Bengaluru,Bike,Debit Card,Completed,26.02,96.96,2.0,4.2,4.7,4,CNG,Corporate,2026-06-27 14:11:36.265203
201953,2025-02-21,2025-02-21 06:23:00,2025-02-21 06:43:00,D9019,C23062,Bengaluru,Bengaluru,SUV,Wallet,Cancelled,20.78,1493.63,1.5,4.7,3.9,0,Diesel,Corporate,2026-06-27 14:11:36.265237
201954,2025-02-03,2025-02-03 06:42:00,2025-02-03 07:02:00,D9153,C75707,Hyderabad,Delhi,Bike,Debit Card,Cancelled,33.57,1345.35,1.0,4.8,3.8,0,Diesel,Corporate,2026-06-27 14:11:36.265270
201955,2025-02-28,2025-02-28 17:09:00,2025-02-28 17:17:00,D6605,C56618,Mumbai,Delhi,Mini,Debit Card,Cancelled,7.5,1228.3,1.5,4.3,3.8,4,CNG,App,2026-06-27 14:11:36.265288
201956,2025-02-05,2025-02-05 20:35:00,2025-02-05 22:03:00,D6096,C68869,Chennai,Delhi,Mini,Credit Card,No Show,13.27,701.02,2.0,3.4,3.1,1,Diesel,Corporate,2026-06-27 14:11:36.265305
201957,2025-02-14,2025-02-14 01:51:00,2025-02-14 02:47:00,D5215,C17585,Bengaluru,Pune,Sedan,Wallet,Cancelled,15.25,275.86,2.0,3.9,3.0,0,EV,App,2026-06-27 14:11:36.265323
201958,2025-02-04,2025-02-04 19:07:00,2025-02-04 19:41:00,D1714,C44366,Delhi,Delhi,Mini,Wallet,No Show,28.17,620.26,1.0,4.9,4.3,4,Petrol,Corporate,2026-06-27 14:11:36.265340
201959,2025-02-22,2025-02-22 19:57:00,2025-02-22 20:16:00,D4560,C24064,Mumbai,Mumbai,Sedan,Debit Card,Cancelled,37.63,1350.12,1.2,4.2,4.6,1,EV,App,2026-06-27 14:11:36.265357
201960,2025-02-12,2025-02-12 11:46:00,2025-02-12 13:16:00,D8746,C77654,Pune,Pune,Bike,Cash,No Show,24.37,1341.49,1.0,4.5,3.5,1,Petrol,Corporate,2026-06-27 14:11:36.265385
201961,2025-02-19,2025-02-19 16:25:00,2025-02-19 17:05:00,D1300,C37643,Delhi,Pune,Mini,Debit Card,Cancelled,34.7,162.01,1.5,3.6,5.0,0,Diesel,Corporate,2026-06-27 14:11:36.265403
201962,2025-02-23,2025-02-23 14:53:00,2025-02-23 16:14:00,D9913,C59662,Bengaluru,Hyderabad,Sedan,UPI,Cancelled,35.1,1041.63,2.0,4.1,4.8,2,Petrol,Corporate,2026-06-27 14:11:36.265421
201963,2025-02-20,2025-02-20 05:29:00,2025-02-20 06:23:00,D4124,C87454,Chennai,Bengaluru,Mini,Credit Card,Cancelled,35.96,1081.29,1.5,4.0,4.6,1,CNG,Corporate,2026-06-27 14:11:36.265438
201964,2025-02-14,2025-02-14 19:01:00,2025-02-14 19:34:00,D4079,C79124,Chennai,Hyderabad,Sedan,Debit Card,Cancelled,31.06,198.37,1.0,3.7,4.0,1,EV,App,2026-06-27 14:11:36.265455
201965,2025-02-24,2025-02-24 11:51:00,2025-02-24 13:05:00,D8456,C74268,Pune,Bengaluru,Auto,UPI,No Show,33.22,132.67,2.0,3.5,4.8,1,Petrol,App,2026-06-27 14:11:36.265472
201966,2025-02-16,2025-02-16 06:40:00,2025-02-16 06:45:00,D3532,C45969,Hyderabad,Bengaluru,Bike,Cash,Cancelled,20.58,608.45,1.2,5.0,3.1,4,Petrol,Corporate,2026-06-27 14:11:36.265489
201967,2025-02-16,2025-02-16 23:26:00,2025-02-16 23:55:00,D3459,C85865,Delhi,Pune,Auto,Cash,Cancelled,24.69,557.29,2.0,4.8,3.1,0,CNG,App,2026-06-27 14:11:36.265509
201968,2025-02-18,2025-02-18 19:32:00,2025-02-18 20:43:00,D6943,C34389,Hyderabad,Delhi,Auto,UPI,Cancelled,27.78,1477.67,1.5,4.1,3.6,4,Diesel,Corporate,2026-06-27 14:11:36.265526
201969,2025-02-18,2025-02-18 04:59:00,2025-02-18 05:53:00,D1831,C56324,Mumbai,Mumbai,Bike,Debit Card,Completed,10.42,853.93,1.2,4.9,4.8,4,CNG,Corporate,2026-06-27 14:11:36.265548
201970,2025-02-18,2025-02-18 18:38:00,2025-02-18 19:32:00,D9751,C94288,Bengaluru,Pune,Mini,Cash,Cancelled,12.29,339.59,1.0,4.2,4.3,1,CNG,Corporate,2026-06-27 14:11:36.265566
201971,2025-02-15,2025-02-15 15:25:00,2025-02-15 16:50:00,D1802,C67127,Delhi,Delhi,Mini,UPI,No Show,19.47,1400.83,1.0,3.1,4.5,2,Diesel,App,2026-06-27 14:11:36.265583
201972,2025-02-15,2025-02-15 22:32:00,2025-02-15 23:58:00,D8108,C97351,Chennai,Bengaluru,SUV,Cash,No Show,37.26,939.05,2.0,4.4,4.7,2,EV,Corporate,2026-06-27 14:11:36.265601
201973,2025-02-12,2025-02-12 14:12:00,2025-02-12 14:47:00,D1661,C60842,Mumbai,Hyderabad,Auto,Wallet,Completed,18.26,992.04,1.2,4.2,4.1,2,CNG,Corporate,2026-06-27 14:11:36.265619
201974,2025-02-12,2025-02-12 11:48:00,2025-02-12 13:05:00,D7543,C80202,Bengaluru,Delhi,SUV,Wallet,No Show,31.41,793.27,1.5,3.5,3.6,2,EV,Corporate,2026-06-27 14:11:36.265637
201975,2025-02-11,2025-02-11 18:29:00,2025-02-11 19:52:00,D4473,C77733,Pune,Bengaluru,Sedan,Cash,Completed,6.4,662.59,1.0,3.8,3.4,3,Diesel,App,2026-06-27 14:11:36.265654
201976,2025-02-05,2025-02-05 06:01:00,2025-02-05 07:01:00,D2898,C68950,Delhi,Chennai,Mini,Wallet,Completed,2.48,555.07,1.2,4.8,4.4,2,Diesel,App,2026-06-27 14:11:36.265670
201977,2025-02-14,2025-02-14 09:23:00,2025-02-14 09:57:00,D5370,C57884,Pune,Bengaluru,Mini,Credit Card,No Show,25.48,1158.92,2.0,3.9,5.0,2,CNG,App,2026-06-27 14:11:36.265687
201978,2025-02-09,2025-02-09 19:26:00,2025-02-09 20:11:00,D1366,C30335,Pune,Hyderabad,Mini,Cash,Cancelled,33.04,160.1,2.0,3.9,4.1,4,Petrol,App,2026-06-27 14:11:36.265704
201979,2025-02-01,2025-02-01 18:19:00,2025-02-01 18:46:00,D7071,C27887,Bengaluru,Bengaluru,Auto,Debit Card,Completed,21.3,943.29,1.5,4.8,4.4,4,EV,App,2026-06-27 14:11:36.265727
201980,2025-02-16,2025-02-16 22:18:00,2025-02-16 22:54:00,D9179,C16173,Pune,Bengaluru,SUV,Debit Card,Cancelled,4.47,670.39,1.2,3.8,3.6,4,CNG,App,2026-06-27 14:11:36.265744
201981,2025-02-23,2025-02-23 22:23:00,2025-02-23 23:51:00,D2609,C17147,Chennai,Hyderabad,Auto,Wallet,Cancelled,6.1,625.52,2.0,3.4,3.0,0,Diesel,Corporate,2026-06-27 14:11:36.265761
201982,2025-02-18,2025-02-18 11:00:00,2025-02-18 11:27:00,D8266,C61980,Bengaluru,Bengaluru,SUV,Debit Card,Completed,10.82,737.74,1.0,3.5,3.0,3,CNG,App,2026-06-27 14:11:36.265778
201983,2025-02-14,2025-02-14 13:28:00,2025-02-14 14:27:00,D8806,C37376,Hyderabad,Bengaluru,Mini,Debit Card,No Show,29.78,1471.57,1.5,4.9,4.4,0,Petrol,App,2026-06-27 14:11:36.265802
201984,2025-02-03,2025-02-03 02:56:00,2025-02-03 03:38:00,D5531,C18154,Hyderabad,Bengaluru,SUV,Debit Card,Cancelled,39.05,80.77,2.0,3.4,3.7,2,Petrol,App,2026-06-27 14:11:36.265821
201985,2025-02-19,2025-02-19 00:53:00,2025-02-19 00:58:00,D2944,C92570,Hyderabad,Hyderabad,Mini,Credit Card,Cancelled,19.93,413.25,1.0,4.9,4.7,0,Diesel,App,2026-06-27 14:11:36.265839
201986,2025-02-12,2025-02-12 18:09:00,2025-02-12 18:21:00,D1334,C55863,Bengaluru,Hyderabad,Sedan,Wallet,Cancelled,6.67,287.87,2.0,3.0,4.7,2,CNG,App,2026-06-27 14:11:36.265861
201987,2025-02-02,2025-02-02 03:32:00,2025-02-02 04:45:00,D6518,C65822,Pune,Pune,Sedan,Credit Card,Cancelled,2.63,1101.57,1.0,4.8,4.3,3,EV,Corporate,2026-06-27 14:11:36.265878
201988,2025-02-14,2025-02-14 05:35:00,2025-02-14 06:37:00,D3660,C56154,Mumbai,Delhi,Auto,Wallet,Cancelled,22.94,1258.33,1.2,3.7,4.5,3,Petrol,Corporate,2026-06-27 14:11:36.265901
201989,2025-02-24,2025-02-24 10:32:00,2025-02-24 11:02:00,D2586,C27144,Mumbai,Delhi,SUV,Debit Card,Cancelled,19.96,1367.88,2.0,3.2,3.5,2,Petrol,App,2026-06-27 14:11:36.265919
201990,2025-02-22,2025-02-22 08:41:00,2025-02-22 08:53:00,D5239,C57750,Delhi,Mumbai,Auto,Wallet,No Show,13.03,763.53,2.0,3.2,3.4,4,Diesel,App,2026-06-27 14:11:36.265935
201991,2025-02-17,2025-02-17 04:39:00,2025-02-17 05:48:00,D6373,C53269,Hyderabad,Delhi,SUV,Cash,No Show,24.51,1207.97,1.0,3.1,4.1,0,Diesel,App,2026-06-27 14:11:36.265952
201992,2025-02-01,2025-02-01 21:43:00,2025-02-01 22:22:00,D4582,C62780,Bengaluru,Delhi,Bike,Credit Card,Completed,25.43,1134.35,1.2,3.1,4.7,3,EV,Corporate,2026-06-27 14:11:36.265970
201993,2025-02-18,2025-02-18 04:03:00,2025-02-18 05:02:00,D7489,C91794,Delhi,Mumbai,Mini,Debit Card,Completed,30.92,330.0,2.0,4.1,3.1,4,Diesel,App,2026-06-27 14:11:36.265987
201994,2025-02-12,2025-02-12 23:56:00,2025-02-13 00:42:00,D1792,C19707,Bengaluru,Bengaluru,Mini,UPI,No Show,23.62,483.01,1.0,3.8,3.7,1,CNG,Corporate,2026-06-27 14:11:36.266005
201995,2025-02-11,2025-02-11 04:51:00,2025-02-11 05:39:00,D5880,C79484,Mumbai,Bengaluru,SUV,Wallet,No Show,1.79,1489.02,1.2,4.7,4.8,4,Petrol,App,2026-06-27 14:11:36.266022
201996,2025-02-28,2025-02-28 17:29:00,2025-02-28 18:52:00,D1450,C41642,Mumbai,Mumbai,SUV,Wallet,Completed,22.57,1366.85,1.5,4.3,4.7,2,Diesel,Corporate,2026-06-27 14:11:36.266039
201997,2025-02-28,2025-02-28 18:23:00,2025-02-28 18:56:00,D2324,C65764,Mumbai,Mumbai,Mini,Credit Card,No Show,12.97,1214.13,1.2,5.0,4.7,4,CNG,App,2026-06-27 14:11:36.266060
201998,2025-02-18,2025-02-18 09:03:00,2025-02-18 09:20:00,D2280,C48854,Mumbai,Bengaluru,Bike,Cash,No Show,11.68,664.94,1.0,4.6,4.7,0,EV,Corporate,2026-06-27 14:11:36.266079
201999,2025-02-25,2025-02-25 11:39:00,2025-02-25 12:38:00,D8469,C35780,Mumbai,Hyderabad,Mini,Wallet,Completed,30.02,196.07,1.0,3.4,3.2,3,Petrol,Corporate,2026-06-27 14:11:36.266096
202000,2025-02-26,2025-02-26 14:32:00,2025-02-26 14:44:00,D8525,C91011,Hyderabad,Mumbai,Sedan,Credit Card,Cancelled,30.37,356.33,1.0,3.8,4.7,1,Diesel,App,2026-06-27 14:11:36.266115
202001,2025-02-22,2025-02-22 23:59:00,2025-02-23 00:55:00,D1397,C63130,Hyderabad,Pune,Mini,Wallet,Cancelled,26.74,94.38,2.0,4.4,3.3,1,CNG,Corporate,2026-06-27 14:11:36.266132
202002,2025-02-17,2025-02-17 21:57:00,2025-02-17 22:23:00,D8125,C82018,Pune,Mumbai,Auto,Wallet,No Show,23.3,920.85,1.5,3.1,3.8,4,EV,App,2026-06-27 14:11:36.266150
202003,2025-02-12,2025-02-12 07:15:00,2025-02-12 08:03:00,D3523,C59891,Hyderabad,Hyderabad,Mini,Debit Card,Completed,22.19,1456.98,2.0,4.4,4.7,2,CNG,App,2026-06-27 14:11:36.266167
202004,2025-02-28,2025-02-28 15:33:00,2025-02-28 16:15:00,D1526,C20058,Bengaluru,Bengaluru,Sedan,Credit Card,Cancelled,33.25,259.99,1.5,3.4,5.0,4,EV,App,2026-06-27 14:11:36.266184
202005,2025-02-13,2025-02-13 11:24:00,2025-02-13 11:54:00,D9483,C93751,Delhi,Hyderabad,Auto,UPI,Completed,37.3,1010.14,1.5,3.6,,0,Diesel,App,2026-06-27 14:11:36.266201
202006,2025-02-22,2025-02-22 14:40:00,2025-02-22 15:54:00,D4316,C83546,Hyderabad,Pune,Sedan,Wallet,No Show,10.38,1480.03,1.0,4.1,3.2,1,Diesel,App,2026-06-27 14:11:36.266223
202007,2025-02-06,2025-02-06 14:41:00,2025-02-06 15:14:00,D7505,C83050,Delhi,Hyderabad,Auto,Credit Card,No Show,1.18,759.31,1.5,4.6,3.8,2,EV,Corporate,2026-06-27 14:11:36.266241
202008,2025-02-22,2025-02-22 05:19:00,2025-02-22 06:24:00,D4776,C90586,Pune,Bengaluru,SUV,Cash,No Show,28.4,243.23,1.2,4.2,3.1,1,Petrol,App,2026-06-27 14:11:36.266258
202009,2025-02-03,2025-02-03 11:49:00,2025-02-03 12:55:00,D3787,C20828,Mumbai,Pune,Mini,Credit Card,No Show,9.48,391.03,1.0,3.1,3.5,2,EV,Corporate,2026-06-27 14:11:36.266278
202010,2025-02-04,2025-02-04 05:46:00,2025-02-04 06:58:00,D8288,C48201,Bengaluru,Bengaluru,Sedan,Wallet,No Show,26.81,680.25,1.2,4.9,3.3,1,EV,App,2026-06-27 14:11:36.266296
202011,2025-02-28,2025-02-28 15:42:00,2025-02-28 15:48:00,D5182,C47814,Hyderabad,Hyderabad,Bike,Wallet,Completed,39.87,822.91,1.5,3.2,,1,EV,Corporate,2026-06-27 14:11:36.266313
202012,2025-02-25,2025-02-25 19:52:00,2025-02-25 20:27:00,D8756,C85152,Mumbai,Delhi,Bike,Debit Card,Cancelled,19.5,95.71,1.5,4.6,3.3,2,Petrol,App,2026-06-27 14:11:36.266330
202013,2025-02-09,2025-02-09 14:20:00,2025-02-09 14:28:00,D4227,C41419,Delhi,Pune,Mini,Cash,Completed,4.79,1296.85,2.0,4.9,4.0,4,Petrol,Corporate,2026-06-27 14:11:36.266347
202014,2025-02-23,2025-02-23 23:39:00,2025-02-24 00:55:00,D5786,C89914,Pune,Chennai,Sedan,UPI,Completed,9.49,113.75,1.5,3.3,4.3,0,CNG,App,2026-06-27 14:11:36.266366
202015,2025-02-20,2025-02-20 00:20:00,2025-02-20 01:22:00,D9153,C54043,Hyderabad,Mumbai,SUV,Wallet,No Show,23.18,748.84,2.0,3.5,4.8,0,EV,Corporate,2026-06-27 14:11:36.266388
202016,2025-02-13,2025-02-13 12:15:00,2025-02-13 12:34:00,D8201,C58453,Delhi,Pune,Mini,Cash,Cancelled,10.16,1472.21,1.2,3.7,,2,CNG,Corporate,2026-06-27 14:11:36.266407
202017,2025-02-18,2025-02-18 06:13:00,2025-02-18 07:10:00,D3166,C70879,Pune,Hyderabad,Sedan,UPI,Cancelled,21.64,695.54,2.0,3.4,4.4,2,CNG,App,2026-06-27 14:11:36.266457
202018,2025-02-22,2025-02-22 00:04:00,2025-02-22 00:11:00,D1313,C78458,Bengaluru,Hyderabad,SUV,Wallet,No Show,19.87,726.56,2.0,3.5,3.4,2,EV,App,2026-06-27 14:11:36.266475
202019,2025-02-27,2025-02-27 21:48:00,2025-02-27 22:47:00,D2344,C97511,Mumbai,Hyderabad,Sedan,Debit Card,Completed,32.05,1326.3,2.0,3.4,4.6,2,EV,App,2026-06-27 14:11:36.266492
202020,2025-02-22,2025-02-22 01:00:00,2025-02-22 02:21:00,D4543,C68428,Mumbai,Mumbai,Sedan,Debit Card,Cancelled,21.6,1092.53,1.0,3.3,5.0,2,Petrol,App,2026-06-27 14:11:36.266509
202021,2025-02-20,2025-02-20 14:29:00,2025-02-20 14:37:00,D1479,C28163,Bengaluru,Bengaluru,Bike,Wallet,Cancelled,2.65,469.26,2.0,4.9,3.2,3,EV,App,2026-06-27 14:11:36.266526
